Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0001108507175,3.7242202013731,0.91401981189847,,-0.0001108507175,2.75911224540323,
,,,-0.00010175062,3.7242202013731,0.91401981189847,,-0.00010175062,2.75911224540323,
,,,-9.26505225000013E-05,3.7242202013731,0.91401981189847,,-9.26505225000013E-05,2.75911224540323,
,,,-8.35504250000021E-05,3.7242202013731,0.91401981189847,,-8.35504250000021E-05,2.75911224540323,
,,,-7.4450327500003E-05,3.7242202013731,0.91401981189847,,-7.4450327500003E-05,2.75911224540323,
,,,-6.53502300000039E-05,3.69205940887332,0.946180604398251,,-6.53502300000039E-05,2.75911224540323,
,,,-5.62501324999978E-05,3.69205940887332,0.91401981189847,,-5.62501324999978E-05,2.75911224540323,
,,,-4.71500349999987E-05,3.7242202013731,0.91401981189847,,-4.71500349999987E-05,2.75911224540323,
,,,-3.80499374999996E-05,3.7242202013731,0.91401981189847,,-3.80499374999996E-05,2.75911224540323,
,,,-2.89498400000004E-05,3.7242202013731,0.91401981189847,,-2.89498400000004E-05,2.75911224540323,
,,,-1.98497425000013E-05,3.7242202013731,0.91401981189847,,-1.98497425000013E-05,2.75911224540323,
,,,-1.07496450000022E-05,3.7242202013731,0.91401981189847,,-1.07496450000022E-05,2.75911224540323,
,,,-1.64954750000307E-06,3.7242202013731,0.91401981189847,,-1.64954750000307E-06,2.82356536271982,
,,,7.45054999999606E-06,-0.070753313601017,-0.0508039630949497,,7.45054999999606E-06,-0.0338561716489494,
,,,1.65506475000021E-05,-0.070753313601017,-0.0508039630949497,,1.65506475000021E-05,-0.0338561716489494,
,,,2.56507450000013E-05,-0.0385925211012363,-0.0508039630949497,,2.56507450000013E-05,-0.0338561716489494,
,,,3.47508425000004E-05,-0.070753313601017,-0.0186431705951691,,3.47508425000004E-05,-0.0338561716489494,
,,,4.38509399999995E-05,-0.070753313601017,-0.0186431705951691,,4.38509399999995E-05,-0.0338561716489494,
,,,5.29510374999986E-05,-0.070753313601017,-0.0186431705951691,,5.29510374999986E-05,-0.0338561716489494,
,,,6.20511349999978E-05,-0.070753313601017,-0.0186431705951691,,6.20511349999978E-05,-0.0338561716489494,
,,,7.11512324999969E-05,-0.0385925211012363,-0.0508039630949497,,7.11512324999969E-05,-0.0338561716489494,
,,,8.0251329999996E-05,-0.0385925211012363,-0.0508039630949497,,8.0251329999996E-05,-0.0338561716489494,
,,,8.93514275000021E-05,-0.070753313601017,-0.0186431705951691,,8.93514275000021E-05,-0.0338561716489494,
,,,9.84515250000012E-05,-0.070753313601017,-0.0508039630949497,,9.84515250000012E-05,-0.0338561716489494,
,,,0.0001075516225,-0.070753313601017,-0.0508039630949497,,0.0001075516225,-0.0338561716489494,
,,,0.000116651719999999,-0.0385925211012363,-0.0186431705951691,,0.000116651719999999,-0.0338561716489494,
,,,0.000125751817499999,-0.0385925211012363,-0.0186431705951691,,0.000125751817499999,-0.0338561716489494,
,,,0.000134851914999998,-0.070753313601017,-0.0508039630949497,,0.000134851914999998,-0.0338561716489494,
,,,0.000143952012499997,-0.0385925211012363,-0.0508039630949497,,0.000143952012499997,-0.0338561716489494,
,,,0.000153052109999996,-0.0385925211012363,-0.0186431705951691,,0.000153052109999996,-0.0338561716489494,
,,,0.000162152207500002,-0.0385925211012363,-0.0186431705951691,,0.000162152207500002,-0.0338561716489494,
,,,0.000171252305000001,-0.070753313601017,-0.0186431705951691,,0.000171252305000001,-0.0338561716489494,
,,,0.0001803524025,-0.0385925211012363,-0.0508039630949497,,0.0001803524025,-0.0338561716489494,
,,,0.000189452499999999,-0.0385925211012363,-0.0508039630949497,,0.000189452499999999,-0.0338561716489494,
,,,0.000198552597499999,-0.070753313601017,-0.0186431705951691,,0.000198552597499999,-0.0338561716489494,
,,,0.000207652694999998,-0.070753313601017,-0.0508039630949497,,0.000207652694999998,-0.0338561716489494,
,,,0.000216752792499997,-0.0385925211012363,-0.0186431705951691,,0.000216752792499997,-0.0338561716489494,
,,,0.000225852889999996,-0.0385925211012363,-0.0186431705951691,,0.000225852889999996,-0.0338561716489494,
,,,0.000234952987500002,-0.070753313601017,-0.0186431705951691,,0.000234952987500002,-0.0338561716489494,
,,,0.000244053085000001,-0.070753313601017,-0.0186431705951691,,0.000244053085000001,-0.0338561716489494,
,,,0.0002531531825,-0.0385925211012363,-0.0508039630949497,,0.0002531531825,-0.0338561716489494,
,,,0.000262253279999999,-0.0385925211012363,-0.0508039630949497,,0.000262253279999999,-0.0338561716489494,
,,,0.000271353377499998,-0.0385925211012363,-0.0508039630949497,,0.000271353377499998,-0.0338561716489494,
,,,0.000280453474999998,-0.070753313601017,-0.0508039630949497,,0.000280453474999998,-0.0338561716489494,
,,,0.000289553572499997,-0.0385925211012363,-0.0508039630949497,,0.000289553572499997,-0.0338561716489494,
,,,0.000298653669999996,-0.0385925211012363,-0.0508039630949497,,0.000298653669999996,-0.0338561716489494,
,,,0.000307753767500002,-0.0385925211012363,-0.0508039630949497,,0.000307753767500002,-0.0338561716489494,
,,,0.000316853865000001,-0.0385925211012363,-0.0508039630949497,,0.000316853865000001,-0.0338561716489494,
,,,0.0003259539625,-0.070753313601017,-0.0186431705951691,,0.0003259539625,-0.0338561716489494,
,,,0.000335054059999999,-0.070753313601017,-0.0508039630949497,,0.000335054059999999,-0.0338561716489494,
,,,0.000344154157499998,-0.0385925211012363,-0.0186431705951691,,0.000344154157499998,-0.0338561716489494,
,,,0.000353254254999998,-0.070753313601017,-0.0186431705951691,,0.000353254254999998,-0.0338561716489494,
,,,0.000362354352499997,-0.0385925211012363,-0.0508039630949497,,0.000362354352499997,-0.0338561716489494,
,,,0.000371454449999996,-0.070753313601017,-0.0186431705951691,,0.000371454449999996,-0.0338561716489494,
,,,0.000380554547500002,-0.0385925211012363,-0.0186431705951691,,0.000380554547500002,-0.0338561716489494,
,,,0.000389654645000001,-0.070753313601017,-0.0186431705951691,,0.000389654645000001,-0.0338561716489494,
,,,0.0003987547425,-0.070753313601017,-0.0508039630949497,,0.0003987547425,-0.0338561716489494,
,,,0.000407854839999999,-0.070753313601017,-0.0186431705951691,,0.000407854839999999,-0.0338561716489494,
,,,0.000416954937499998,-0.0385925211012363,-0.0186431705951691,,0.000416954937499998,-0.0338561716489494,
,,,0.000426055034999998,-0.0385925211012363,-0.0186431705951691,,0.000426055034999998,-0.0338561716489494,
,,,0.000435155132499997,-0.070753313601017,-0.0508039630949497,,0.000435155132499997,-0.0338561716489494,
,,,0.000444255229999996,-0.070753313601017,-0.0508039630949497,,0.000444255229999996,-0.0338561716489494,
,,,0.000453355327500002,-0.070753313601017,-0.0186431705951691,,0.000453355327500002,-0.0338561716489494,
,,,0.000462455425000001,-0.0385925211012363,-0.0186431705951691,,0.000462455425000001,-0.0651061679236591,
,,,0.0004715555225,-0.0385925211012363,-0.0186431705951691,,0.0004715555225,-0.0338561716489494,
,,,0.000480655619999999,-0.0385925211012363,-0.0508039630949497,,0.000480655619999999,-0.0338561716489494,
,,,0.000489755717499998,-0.070753313601017,-0.0508039630949497,,0.000489755717499998,-0.0338561716489494,
,,,0.000498855814999997,-0.0385925211012363,-0.0508039630949497,,0.000498855814999997,-0.0338561716489494,
,,,0.000507955912499997,-0.0385925211012363,-0.0186431705951691,,0.000507955912499997,-0.0338561716489494,
,,,0.000517056009999996,-0.070753313601017,-0.0508039630949497,,0.000517056009999996,-0.0338561716489494,
,,,0.000526156107500002,-0.0385925211012363,-0.0186431705951691,,0.000526156107500002,-0.0338561716489494,
,,,0.000535256205000001,-0.070753313601017,-0.0508039630949497,,0.000535256205000001,-0.0338561716489494,
,,,0.0005443563025,-0.070753313601017,-0.0508039630949497,,0.0005443563025,-0.0338561716489494,
,,,0.000553456399999999,-0.070753313601017,-0.0186431705951691,,0.000553456399999999,-0.0338561716489494,
,,,0.000562556497499998,-0.0385925211012363,-0.0508039630949497,,0.000562556497499998,-0.0338561716489494,
,,,0.000571656594999997,-0.0385925211012363,-0.0508039630949497,,0.000571656594999997,-0.0338561716489494,
,,,0.000580756692499997,-0.070753313601017,-0.0186431705951691,,0.000580756692499997,-0.0338561716489494,
,,,0.000589856789999996,-0.070753313601017,-0.0508039630949497,,0.000589856789999996,-0.0338561716489494,
,,,0.000598956887500002,-0.0385925211012363,-0.0508039630949497,,0.000598956887500002,-0.0338561716489494,
,,,0.000608056985000001,-0.0385925211012363,-0.0186431705951691,,0.000608056985000001,-0.0338561716489494,
,,,0.0006171570825,-0.070753313601017,-0.0186431705951691,,0.0006171570825,-0.0338561716489494,
,,,0.000626257179999999,-0.070753313601017,-0.0508039630949497,,0.000626257179999999,-0.0338561716489494,
,,,0.000635357277499998,-0.0385925211012363,-0.0508039630949497,,0.000635357277499998,-0.0338561716489494,
,,,0.000644457374999997,-0.0385925211012363,-0.0186431705951691,,0.000644457374999997,-0.0338561716489494,
,,,0.000653557472499997,-0.0385925211012363,-0.0508039630949497,,0.000653557472499997,-0.0338561716489494,
,,,0.000662657569999996,-0.0385925211012363,-0.0186431705951691,,0.000662657569999996,-0.0338561716489494,
,,,0.000671757667500002,-0.0385925211012363,-0.0186431705951691,,0.000671757667500002,-0.0338561716489494,
,,,0.000680857765000001,-0.070753313601017,-0.0186431705951691,,0.000680857765000001,-0.0338561716489494,
,,,0.0006899578625,-0.0385925211012363,-0.0508039630949497,,0.0006899578625,-0.0338561716489494,
,,,0.000699057959999999,-0.070753313601017,-0.0508039630949497,,0.000699057959999999,-0.0338561716489494,
,,,0.000708158057499998,-0.070753313601017,-0.0508039630949497,,0.000708158057499998,-0.0338561716489494,
,,,0.000717258154999997,-0.0385925211012363,-0.0508039630949497,,0.000717258154999997,-0.0338561716489494,
,,,0.000726358252499996,-0.0385925211012363,-0.0508039630949497,,0.000726358252499996,-0.0338561716489494,
,,,0.000735458349999996,-0.0385925211012363,-0.0508039630949497,,0.000735458349999996,-0.0338561716489494,
,,,0.000744558447500002,-0.0385925211012363,-0.0186431705951691,,0.000744558447500002,-0.0338561716489494,
,,,0.000753658545000001,-0.0385925211012363,-0.0186431705951691,,0.000753658545000001,-0.0338561716489494,
,,,0.0007627586425,-0.0385925211012363,-0.0508039630949497,,0.0007627586425,-0.0338561716489494,
,,,0.000771858739999999,-0.0385925211012363,-0.0186431705951691,,0.000771858739999999,-0.0338561716489494,
,,,0.000780958837499998,-0.0385925211012363,-0.0186431705951691,,0.000780958837499998,-0.0338561716489494,
,,,0.000790058934999997,-0.070753313601017,-0.0186431705951691,,0.000790058934999997,-0.0338561716489494,
,,,0.000799159032499996,-0.070753313601017,-0.0186431705951691,,0.000799159032499996,-0.0338561716489494,
,,,0.000808259129999996,-0.0385925211012363,-0.0186431705951691,,0.000808259129999996,-0.0338561716489494,
,,,0.000817359227500002,-0.0385925211012363,-0.0508039630949497,,0.000817359227500002,-0.0338561716489494,
,,,0.000826459325000001,-0.0385925211012363,-0.0508039630949497,,0.000826459325000001,-0.0338561716489494,
,,,0.0008355594225,-0.0385925211012363,-0.0186431705951691,,0.0008355594225,-0.0338561716489494,
,,,0.000844659519999999,-0.070753313601017,-0.0186431705951691,,0.000844659519999999,-0.0338561716489494,
,,,0.000853759617499998,-0.0385925211012363,-0.0186431705951691,,0.000853759617499998,-0.0338561716489494,
,,,0.000862859714999997,-0.0385925211012363,-0.0508039630949497,,0.000862859714999997,-0.0338561716489494,
,,,0.000871959812499996,-0.0385925211012363,-0.0508039630949497,,0.000871959812499996,-0.0338561716489494,
,,,0.000881059909999996,-0.070753313601017,-0.0186431705951691,,0.000881059909999996,-0.0338561716489494,
,,,0.000890160007500002,-0.0385925211012363,-0.0186431705951691,,0.000890160007500002,-0.0338561716489494,
,,,0.000899260105000001,-0.0385925211012363,-0.0508039630949497,,0.000899260105000001,-0.0338561716489494,
,,,0.0009083602025,-0.070753313601017,-0.0186431705951691,,0.0009083602025,-0.0338561716489494,
,,,0.000917460299999999,-0.0385925211012363,-0.0186431705951691,,0.000917460299999999,-0.0338561716489494,
,,,0.000926560397499998,-0.0385925211012363,-0.0508039630949497,,0.000926560397499998,-0.0338561716489494,
,,,0.000935660494999997,-0.0385925211012363,-0.0186431705951691,,0.000935660494999997,-0.0338561716489494,
,,,0.000944760592499996,-0.0385925211012363,-0.0508039630949497,,0.000944760592499996,-0.0338561716489494,
,,,0.000953860689999995,-0.0385925211012363,-0.0508039630949497,,0.000953860689999995,-0.0338561716489494,
,,,0.000962960787500002,-0.0385925211012363,-0.0508039630949497,,0.000962960787500002,-0.0338561716489494,
,,,0.000972060885000001,-0.0385925211012363,-0.0186431705951691,,0.000972060885000001,-0.0338561716489494,
,,,0.0009811609825,-0.0385925211012363,-0.0186431705951691,,0.0009811609825,-0.0338561716489494,
,,,0.000990261079999999,-0.070753313601017,-0.0186431705951691,,0.000990261079999999,-0.0338561716489494,
,,,0.000999361177499998,-0.0385925211012363,-0.0186431705951691,,0.000999361177499998,-0.0338561716489494,
,,,0.001008461275,-0.070753313601017,-0.0186431705951691,,0.001008461275,-0.0338561716489494,
,,,0.0010175613725,-0.0385925211012363,-0.0508039630949497,,0.0010175613725,-0.0338561716489494,
,,,0.00102666147,-0.070753313601017,-0.0508039630949497,,0.00102666147,-0.0338561716489494,
,,,0.0010357615675,-0.0385925211012363,-0.0508039630949497,,0.0010357615675,-0.0338561716489494,
,,,0.001044861665,-0.0385925211012363,-0.0508039630949497,,0.001044861665,-0.0338561716489494,
,,,0.0010539617625,-0.0385925211012363,-0.0186431705951691,,0.0010539617625,-0.0338561716489494,
,,,0.00106306186,-0.0385925211012363,-0.0186431705951691,,0.00106306186,-0.0338561716489494,
,,,0.0010721619575,-0.0385925211012363,-0.0186431705951691,,0.0010721619575,-0.000653050607070327,
,,,0.001081262055,-0.0385925211012363,-0.0186431705951691,,0.001081262055,-0.0338561716489494,
,,,0.0010903621525,-0.070753313601017,-0.0186431705951691,,0.0010903621525,-0.000653050607070327,
,,,0.00109946225,-0.0385925211012363,-0.0508039630949497,,0.00109946225,-0.0338561716489494,
,,,0.0011085623475,-0.0385925211012363,-0.0508039630949497,,0.0011085623475,-0.0338561716489494,
,,,0.001117662445,-0.0385925211012363,-0.0186431705951691,,0.001117662445,-0.0338561716489494,
,,,0.0011267625425,-0.0385925211012363,-0.0508039630949497,,0.0011267625425,-0.0338561716489494,
,,,0.00113586264,-0.070753313601017,-0.0186431705951691,,0.00113586264,-0.0338561716489494,
,,,0.0011449627375,-0.0385925211012363,-0.0186431705951691,,0.0011449627375,-0.0338561716489494,
,,,0.001154062835,-0.0385925211012363,-0.0186431705951691,,0.001154062835,-0.0338561716489494,
,,,0.0011631629325,-0.0385925211012363,-0.0508039630949497,,0.0011631629325,-0.0338561716489494,
,,,0.00117226303,-0.070753313601017,-0.0508039630949497,,0.00117226303,-0.0338561716489494,
,,,0.0011813631275,-0.0385925211012363,-0.0186431705951691,,0.0011813631275,-0.0338561716489494,
,,,0.001190463225,-0.070753313601017,-0.0508039630949497,,0.001190463225,-0.0338561716489494,
,,,0.0011995633225,-0.0385925211012363,-0.0508039630949497,,0.0011995633225,-0.0338561716489494,
,,,0.00120866342,-0.070753313601017,-0.0186431705951691,,0.00120866342,-0.0338561716489494,
,,,0.0012177635175,-0.0385925211012363,-0.0186431705951691,,0.0012177635175,-0.0338561716489494,
,,,0.001226863615,-0.0385925211012363,-0.0508039630949497,,0.001226863615,-0.0338561716489494,
,,,0.0012359637125,-0.0385925211012363,-0.0508039630949497,,0.0012359637125,-0.0338561716489494,
,,,0.00124506381,-0.0385925211012363,-0.0508039630949497,,0.00124506381,-0.0338561716489494,
,,,0.0012541639075,-0.0385925211012363,-0.0508039630949497,,0.0012541639075,-0.0338561716489494,
,,,0.001263264005,-0.0385925211012363,-0.0186431705951691,,0.001263264005,-0.0338561716489494,
,,,0.0012723641025,-0.0385925211012363,-0.0508039630949497,,0.0012723641025,-0.0338561716489494,
,,,0.0012814642,-0.0385925211012363,-0.0508039630949497,,0.0012814642,-0.0338561716489494,
,,,0.0012905642975,-0.070753313601017,-0.0186431705951691,,0.0012905642975,-0.0338561716489494,
,,,0.001299664395,-0.070753313601017,-0.0186431705951691,,0.001299664395,-0.0338561716489494,
,,,0.0013087644925,-0.0385925211012363,-0.0186431705951691,,0.0013087644925,-0.0338561716489494,
,,,0.00131786459,-0.070753313601017,-0.0186431705951691,,0.00131786459,-0.0338561716489494,
,,,0.0013269646875,-0.070753313601017,-0.0508039630949497,,0.0013269646875,-0.0338561716489494,
,,,0.001336064785,-0.0385925211012363,-0.0508039630949497,,0.001336064785,-0.0338561716489494,
,,,0.0013451648825,-0.0385925211012363,-0.0186431705951691,,0.0013451648825,-0.0338561716489494,
,,,0.00135426498,-0.070753313601017,-0.0186431705951691,,0.00135426498,-0.0338561716489494,
,,,0.0013633650775,-0.0385925211012363,-0.0508039630949497,,0.0013633650775,-0.0338561716489494,
,,,0.001372465175,-0.070753313601017,-0.0186431705951691,,0.001372465175,-0.0338561716489494,
,,,0.0013815652725,-0.0385925211012363,-0.0186431705951691,,0.0013815652725,-0.0338561716489494,
,,,0.00139066537,-0.0385925211012363,-0.0186431705951691,,0.00139066537,-0.0338561716489494,
,,,0.0013997654675,-0.0385925211012363,-0.0186431705951691,,0.0013997654675,-0.0338561716489494,
,,,0.001408865565,-0.070753313601017,-0.0186431705951691,,0.001408865565,-0.000653050607070327,
,,,0.0014179656625,-0.0385925211012363,-0.0186431705951691,,0.0014179656625,-0.0338561716489494,
,,,0.00142706576,-0.0385925211012363,-0.0186431705951691,,0.00142706576,-0.0338561716489494,
,,,0.0014361658575,-0.00643172860145569,-0.0186431705951691,,0.0014361658575,-0.000653050607070327,
,,,0.001445265955,-0.070753313601017,-0.0508039630949497,,0.001445265955,-0.0338561716489494,
,,,0.0014543660525,-0.0385925211012363,-0.0186431705951691,,0.0014543660525,-0.0338561716489494,
,,,0.00146346615,-0.0385925211012363,-0.0186431705951691,,0.00146346615,-0.000653050607070327,
,,,0.0014725662475,-0.070753313601017,-0.0508039630949497,,0.0014725662475,-0.0338561716489494,
,,,0.001481666345,-0.0385925211012363,-0.0508039630949497,,0.001481666345,-0.0338561716489494,
,,,0.0014907664425,-0.0385925211012363,-0.0186431705951691,,0.0014907664425,-0.0338561716489494,
,,,0.00149986654,-0.070753313601017,-0.0508039630949497,,0.00149986654,-0.0338561716489494,
,,,0.0015089666375,-0.0385925211012363,-0.0508039630949497,,0.0015089666375,-0.0338561716489494,
,,,0.001518066735,-0.0385925211012363,-0.0186431705951691,,0.001518066735,-0.0338561716489494,
,,,0.0015271668325,-0.0385925211012363,-0.0186431705951691,,0.0015271668325,-0.0338561716489494,
,,,0.00153626693,-0.0385925211012363,-0.0508039630949497,,0.00153626693,-0.0338561716489494,
,,,0.0015453670275,-0.070753313601017,-0.0186431705951691,,0.0015453670275,-0.0338561716489494,
,,,0.001554467125,-0.0385925211012363,-0.0186431705951691,,0.001554467125,-0.0338561716489494,
,,,0.0015635672225,-0.070753313601017,-0.0186431705951691,,0.0015635672225,-0.0338561716489494,
,,,0.00157266732,-0.0385925211012363,-0.0186431705951691,,0.00157266732,-0.0338561716489494,
,,,0.0015817674175,-0.0385925211012363,-0.0186431705951691,,0.0015817674175,-0.0338561716489494,
,,,0.001590867515,-0.070753313601017,-0.0186431705951691,,0.001590867515,-0.0338561716489494,
,,,0.0015999676125,-0.0385925211012363,-0.0508039630949497,,0.0015999676125,-0.0338561716489494,
,,,0.00160906771,-0.0385925211012363,-0.0186431705951691,,0.00160906771,-0.0338561716489494,
,,,0.0016181678075,-0.0385925211012363,-0.0186431705951691,,0.0016181678075,-0.0338561716489494,
,,,0.001627267905,-0.0385925211012363,-0.0186431705951691,,0.001627267905,-0.0338561716489494,
,,,0.0016363680025,-0.0385925211012363,-0.0508039630949497,,0.0016363680025,-0.0338561716489494,
,,,0.0016454681,-0.070753313601017,-0.0508039630949497,,0.0016454681,-0.0338561716489494,
,,,0.0016545681975,-0.070753313601017,-0.0508039630949497,,0.0016545681975,-0.0338561716489494,
,,,0.001663668295,-0.0385925211012363,-0.0186431705951691,,0.001663668295,-0.0338561716489494,
,,,0.0016727683925,-0.0385925211012363,-0.0508039630949497,,0.0016727683925,-0.0338561716489494,
,,,0.00168186849,-0.0385925211012363,-0.0186431705951691,,0.00168186849,-0.0338561716489494,
,,,0.0016909685875,-0.0385925211012363,-0.0186431705951691,,0.0016909685875,-0.0338561716489494,
,,,0.001700068685,-0.070753313601017,-0.0186431705951691,,0.001700068685,-0.0338561716489494,
,,,0.0017091687825,-0.0385925211012363,-0.0508039630949497,,0.0017091687825,-0.0338561716489494,
,,,0.00171826888,-0.0385925211012363,-0.0508039630949497,,0.00171826888,-0.0338561716489494,
,,,0.0017273689775,-0.070753313601017,-0.0186431705951691,,0.0017273689775,-0.0338561716489494,
,,,0.001736469075,-0.0385925211012363,-0.0508039630949497,,0.001736469075,-0.0338561716489494,
,,,0.0017455691725,-0.070753313601017,-0.0508039630949497,,0.0017455691725,-0.0338561716489494,
,,,0.00175466927,-0.0385925211012363,-0.0508039630949497,,0.00175466927,-0.0338561716489494,
,,,0.0017637693675,-0.0385925211012363,-0.0186431705951691,,0.0017637693675,-0.0338561716489494,
,,,0.001772869465,-0.0385925211012363,-0.0508039630949497,,0.001772869465,-0.0338561716489494,
,,,0.0017819695625,-0.0385925211012363,-0.0508039630949497,,0.0017819695625,-0.0338561716489494,
,,,0.00179106966,-0.0385925211012363,-0.0508039630949497,,0.00179106966,-0.0338561716489494,
,,,0.0018001697575,-0.0385925211012363,-0.0508039630949497,,0.0018001697575,-0.0338561716489494,
,,,0.001809269855,-0.0385925211012363,-0.0186431705951691,,0.001809269855,-0.0338561716489494,
,,,0.0018183699525,-0.070753313601017,-0.0508039630949497,,0.0018183699525,-0.0338561716489494,
,,,0.00182747005,-0.0385925211012363,-0.0508039630949497,,0.00182747005,-0.0338561716489494,
,,,0.0018365701475,-0.0385925211012363,-0.0186431705951691,,0.0018365701475,-0.0338561716489494,
,,,0.001845670245,-0.070753313601017,-0.0508039630949497,,0.001845670245,-0.0338561716489494,
,,,0.0018547703425,-0.0385925211012363,-0.0186431705951691,,0.0018547703425,-0.0338561716489494,
,,,0.00186387044,-0.0385925211012363,-0.0508039630949497,,0.00186387044,-0.0338561716489494,
,,,0.0018729705375,-0.0385925211012363,-0.0508039630949497,,0.0018729705375,-0.0338561716489494,
,,,0.001882070635,-0.0385925211012363,-0.0186431705951691,,0.001882070635,-0.0338561716489494,
,,,0.0018911707325,-0.0385925211012363,-0.0508039630949497,,0.0018911707325,-0.0338561716489494,
,,,0.00190027083,-0.070753313601017,-0.0508039630949497,,0.00190027083,-0.0338561716489494,
,,,0.0019093709275,-0.0385925211012363,-0.0508039630949497,,0.0019093709275,-0.0338561716489494,
,,,0.001918471025,-0.0385925211012363,-0.0508039630949497,,0.001918471025,-0.0338561716489494,
,,,0.0019275711225,-0.0385925211012363,-0.0186431705951691,,0.0019275711225,-0.0338561716489494,
,,,0.00193667122,-0.0385925211012363,-0.0186431705951691,,0.00193667122,-0.0338561716489494,
,,,0.0019457713175,-0.070753313601017,-0.0186431705951691,,0.0019457713175,-0.0338561716489494,
,,,0.001954871415,-0.0385925211012363,-0.0186431705951691,,0.001954871415,-0.0338561716489494,
,,,0.0019639715125,-0.070753313601017,-0.0508039630949497,,0.0019639715125,-0.000653050607070327,
,,,0.00197307161,-0.0385925211012363,-0.0186431705951691,,0.00197307161,-0.0338561716489494,
,,,0.0019821717075,-0.0385925211012363,-0.0186431705951691,,0.0019821717075,-0.0338561716489494,
,,,0.001991271805,-0.0385925211012363,-0.0186431705951691,,0.001991271805,-0.0338561716489494,
,,,0.0020003719025,-0.0385925211012363,-0.0186431705951691,,0.0020003719025,-0.000653050607070327,
,,,0.002009472,-0.070753313601017,-0.0508039630949497,,0.002009472,-0.0338561716489494,
,,,0.0020185720975,-0.0385925211012363,-0.0186431705951691,,0.0020185720975,-0.000653050607070327,
,,,0.002027672195,-0.0385925211012363,-0.0186431705951691,,0.002027672195,-0.0338561716489494,
,,,0.0020367722925,-0.0385925211012363,-0.0508039630949497,,0.0020367722925,-0.0338561716489494,
,,,0.00204587239,-0.0385925211012363,-0.0508039630949497,,0.00204587239,-0.0338561716489494,
,,,0.0020549724875,-0.0385925211012363,-0.0186431705951691,,0.0020549724875,-0.0338561716489494,
,,,0.002064072585,-0.0385925211012363,-0.0508039630949497,,0.002064072585,-0.0338561716489494,
,,,0.0020731726825,-0.070753313601017,-0.0508039630949497,,0.0020731726825,-0.0338561716489494,
,,,0.00208227278,-0.070753313601017,-0.0186431705951691,,0.00208227278,-0.0338561716489494,
,,,0.0020913728775,-0.0385925211012363,-0.0508039630949497,,0.0020913728775,-0.0338561716489494,
,,,0.002100472975,-0.0385925211012363,-0.0508039630949497,,0.002100472975,-0.0338561716489494,
,,,0.0021095730725,-0.0385925211012363,-0.0186431705951691,,0.0021095730725,-0.0338561716489494,
,,,0.00211867317,-0.0385925211012363,-0.0186431705951691,,0.00211867317,-0.0338561716489494,
,,,0.0021277732675,-0.0385925211012363,-0.0508039630949497,,0.0021277732675,-0.0338561716489494,
,,,0.002136873365,-0.070753313601017,-0.0186431705951691,,0.002136873365,-0.0338561716489494,
,,,0.0021459734625,-0.0385925211012363,-0.0186431705951691,,0.0021459734625,-0.0338561716489494,
,,,0.00215507356,-0.070753313601017,-0.0508039630949497,,0.00215507356,-0.0338561716489494,
,,,0.0021641736575,-0.0385925211012363,-0.0508039630949497,,0.0021641736575,-0.0338561716489494,
,,,0.002173273755,-0.0385925211012363,-0.0508039630949497,,0.002173273755,-0.0338561716489494,
,,,0.0021823738525,-0.0385925211012363,-0.0186431705951691,,0.0021823738525,-0.0338561716489494,
,,,0.00219147395,-0.070753313601017,-0.0186431705951691,,0.00219147395,-0.0338561716489494,
,,,0.0022005740475,-0.0385925211012363,-0.0508039630949497,,0.0022005740475,-0.000653050607070327,
,,,0.002209674145,-0.0385925211012363,-0.0508039630949497,,0.002209674145,-0.000653050607070327,
,,,0.0022187742425,-0.0385925211012363,-0.0508039630949497,,0.0022187742425,-0.000653050607070327,
,,,0.00222787434,-0.0385925211012363,-0.0186431705951691,,0.00222787434,-0.0338561716489494,
,,,0.0022369744375,-0.0385925211012363,-0.0508039630949497,,0.0022369744375,-0.0338561716489494,
,,,0.002246074535,-0.0385925211012363,-0.0186431705951691,,0.002246074535,-0.0338561716489494,
,,,0.0022551746325,-0.0385925211012363,-0.0186431705951691,,0.0022551746325,-0.000653050607070327,
,,,0.00226427473,-0.0385925211012363,-0.0508039630949497,,0.00226427473,-0.0338561716489494,
,,,0.0022733748275,-0.0385925211012363,-0.0186431705951691,,0.0022733748275,-0.0338561716489494,
,,,0.002282474925,-0.0385925211012363,-0.0186431705951691,,0.002282474925,-0.0338561716489494,
,,,0.0022915750225,-0.0385925211012363,-0.0508039630949497,,0.0022915750225,-0.000653050607070327,
,,,0.00230067512,-0.0385925211012363,-0.0186431705951691,,0.00230067512,-0.0338561716489494,
,,,0.0023097752175,-0.0385925211012363,-0.0508039630949497,,0.0023097752175,-0.0338561716489494,
,,,0.002318875315,-0.0385925211012363,-0.0186431705951691,,0.002318875315,-0.0338561716489494,
,,,0.0023279754125,-0.0385925211012363,-0.0186431705951691,,0.0023279754125,-0.000653050607070327,
,,,0.00233707551,-0.0385925211012363,-0.0186431705951691,,0.00233707551,-0.0338561716489494,
,,,0.0023461756075,-0.070753313601017,-0.0186431705951691,,0.0023461756075,-0.0338561716489494,
,,,0.002355275705,-0.0385925211012363,-0.0186431705951691,,0.002355275705,-0.0338561716489494,
,,,0.0023643758025,-0.0385925211012363,-0.0186431705951691,,0.0023643758025,-0.000653050607070327,
